Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,08/05/2025 21:14,08/07/2025 17:29,USDCHF,Buy,0.010,0.00000,0.00000,0.80768,0.80801,0.0000,0.3200,3.3,0.73,0.10,"",01:20:15:34,18.2,8h 3m,42.9,2.64,11.8,1.416,-31.1,-3.732,27.5,80.2,-8.50,-1.02
,08/07/2025 16:45,08/07/2025 17:05,XAUUSD,Sell,0.010,0.00000,0.00000,3390.45000,3387.26000,0.0000,0.0000,319.0,3.19,0.42,"Hoko GOLD",00:00:20:35,,,,,,,,,,,,
,08/05/2025 19:43,08/07/2025 14:40,USDCHF,Buy,0.010,0.00000,0.80836,0.80717,0.80836,0.0000,0.3200,11.9,1.79,0.24,"[tp 0.80836]",01:18:57:13,34.9,14h 59m,42.9,1.54,16.9,2.0279999999999996,-26.0,-3.12,39.4,88.3,-5.00,-0.60
,08/06/2025 20:23,08/07/2025 14:39,USDCHF,Buy,0.010,0.00000,0.80820,0.80723,0.80819,0.0000,0.2400,9.6,1.43,0.19,"[tp 0.80820]",00:18:15:18,11.2,2h 2m,26.6,1.76,15.1,1.8119999999999998,-26.6,-3.192,36.2,86.8,-5.50,-0.66
,08/07/2025 11:05,08/07/2025 12:00,XAUUSD,Sell,0.010,0.00000,0.00000,3387.42000,3378.24000,0.0000,0.0000,918.0,9.18,1.23,"Hoko GOLD",00:00:54:09,,,,,,,,,,,,
,08/05/2025 16:26,08/05/2025 18:02,USDCHF,Sell,0.010,0.00000,0.00000,0.80877,0.80745,0.0000,0.0000,13.2,1.63,0.22,"",00:01:36:29,,,,,,,,,,,,
,08/05/2025 14:33,08/05/2025 15:26,XAUUSD,Sell,0.010,0.00000,0.00000,3351.26000,3360.13000,0.0000,0.0000,-887.0,-8.87,-1.18,"Hoko GOLD",00:00:52:50,,,,,,,,,,,,
,08/05/2025 11:00,08/05/2025 11:22,XAUUSD,Sell,0.010,0.00000,0.00000,3373.53000,3374.58000,0.0000,0.0000,-105.0,-1.05,-0.14,"Hoko GOLD",00:00:22:43,,,,,,,,,,,,
,08/04/2025 17:24,08/04/2025 23:11,USDCHF,Sell,0.010,0.00000,0.00000,0.80704,0.80840,0.0000,0.0000,-13.6,-1.68,-0.22,"",00:05:47:00,,,,,,,,,,,,
,08/04/2025 15:35,08/04/2025 23:11,USDCHF,Sell,0.010,0.00000,0.00000,0.80654,0.80840,0.0000,0.0000,-18.6,-2.30,-0.30,"",00:07:36:34,,,,,,,,,,,,
,08/04/2025 17:12,08/04/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3377.33000,3372.45000,0.0000,0.0000,488.0,4.88,0.65,"Hoko GOLD",00:00:42:21,,,,,,,,,,,,
,08/04/2025 16:47,08/04/2025 17:04,XAUUSD,Buy,0.010,0.00000,0.00000,3382.16000,3380.88000,0.0000,0.0000,-128.0,-1.28,-0.17,"Hoko GOLD",00:00:16:08,,,,,,,,,,,,
,08/04/2025 16:00,08/04/2025 17:00,XAUUSD,Buy,0.010,0.00000,0.00000,3368.71000,3383.41000,0.0000,0.0000,1470.0,14.70,1.99,"Hoko GOLD",00:00:59:23,,,,,,,,,,,,
,08/04/2025 15:42,08/04/2025 16:30,XAUUSD,Buy,0.010,0.00000,0.00000,3363.36000,3375.13000,0.0000,0.0000,1177.0,11.77,1.62,"Hoko GOLD",00:00:47:20,,,,,,,,,,,,
,08/04/2025 14:39,08/04/2025 15:00,XAUUSD,Sell,0.010,0.00000,0.00000,3366.15000,3370.75000,0.0000,0.0000,-460.0,-4.60,-0.63,"Hoko GOLD",00:00:20:30,,,,,,,,,,,,
,08/04/2025 11:15,08/04/2025 13:45,XAUUSD,Sell,0.010,0.00000,0.00000,3356.25000,3358.29000,0.0000,0.0000,-204.0,-2.04,-0.28,"Hoko GOLD",00:02:30:01,,,,,,,,,,,,
,08/04/2025 10:15,08/04/2025 10:35,XAUUSD,Sell,0.010,0.00000,0.00000,3361.13000,3356.31000,0.0000,0.0000,482.0,4.82,0.66,"Hoko GOLD",00:00:19:59,,,,,,,,,,,,
,08/01/2025 17:01,08/01/2025 19:41,USDCHF,Buy,0.010,0.00000,0.00000,0.80352,0.80700,0.0000,0.0000,34.8,4.31,0.59,"",00:02:39:46,,,,,,,,,,,,
,08/01/2025 16:46,08/01/2025 18:26,USDCHF,Buy,0.010,0.00000,0.80703,0.80510,0.80706,0.0000,0.0000,19.6,2.43,0.34,"[tp 0.80703]",00:01:39:54,,,,,,,,,,,,
,08/01/2025 16:15,08/01/2025 16:45,XAUUSD,Sell,0.010,0.00000,0.00000,3350.84000,3349.91000,0.0000,0.0000,93.0,0.93,0.13,"Hoko GOLD",00:00:30:16,,,,,,,,,,,,
,08/01/2025 15:33,08/01/2025 16:05,XAUUSD,Buy,0.010,0.00000,0.00000,3323.30000,3344.57000,0.0000,0.0000,2127.0,21.27,3.03,"Hoko GOLD",00:00:32:33,,,,,,,,,,,,
,07/30/2025 22:08,08/01/2025 16:05,USDCHF,Sell,0.010,0.00000,0.00000,0.81314,0.80590,0.0000,-0.6900,72.4,8.29,1.20,"",01:17:57:11,54.6,22h 54m,43.1,0.42,72.4,8.688,-30.4,-3.6479999999999997,70.4,100.0,0.00,0.00
,08/01/2025 15:30,08/01/2025 16:00,XAUUSD,Buy,0.010,0.00000,0.00000,3310.53000,3341.09000,0.0000,0.0000,3056.0,30.56,4.61,"Hoko GOLD",00:00:29:44,,,,,,,,,,,,
,07/30/2025 21:45,08/01/2025 15:31,USDCHF,Sell,0.010,0.00000,0.81081,0.81135,0.81078,0.0000,-0.6900,5.7,0.01,0.00,"[tp 0.81081]",01:17:46:39,18.2,7h 36m,48.3,1.05,45.8,5.4959999999999996,-48.3,-5.795999999999999,48.7,57.4,-40.10,-4.81
,08/01/2025 11:00,08/01/2025 12:34,XAUUSD,Buy,0.010,0.00000,0.00000,3286.80000,3292.87000,0.0000,0.0000,607.0,6.07,0.93,"Hoko GOLD",00:01:34:20,,,,,,,,,,,,
,07/31/2025 17:16,07/31/2025 17:33,USDCHF,Sell,0.010,0.00000,0.00000,0.81325,0.81301,0.0000,0.0000,2.4,0.30,0.05,"",00:00:16:42,,,,,,,,,,,,
,07/31/2025 15:15,07/31/2025 17:17,XAUUSD,Sell,0.010,0.00000,0.00000,3307.39000,3303.22000,0.0000,0.0000,417.0,4.17,0.64,"Hoko GOLD",00:02:02:02,,,,,,,,,,,,
,07/31/2025 10:30,07/31/2025 11:30,XAUUSD,Sell,0.010,0.00000,0.00000,3300.95000,3311.08000,0.0000,0.0000,-1013.0,-10.13,-1.53,"Hoko GOLD",00:00:59:59,,,,,,,,,,,,
,07/30/2025 22:01,07/31/2025 09:17,USDCHF,Sell,0.010,0.00000,0.81205,0.81311,0.81205,0.0000,-0.5200,10.6,0.79,0.12,"[tp 0.81205]",00:11:16:32,,,,,,,,,,,,
,07/30/2025 22:01,07/31/2025 08:13,USDCHF,Sell,0.010,0.00000,0.81251,0.81297,0.81251,0.0000,-0.5200,4.6,0.05,0.01,"[tp 0.81251]",00:10:12:15,,,,,,,,,,,,
,07/30/2025 16:21,07/30/2025 21:10,USDCHF,Sell,0.010,0.00000,0.00000,0.81145,0.80940,0.0000,0.0000,20.5,2.53,0.38,"",00:04:49:28,,,,,,,,,,,,
,07/30/2025 16:26,07/30/2025 21:00,USDCHF,Sell,0.010,0.00000,0.80953,0.81139,0.80958,0.0000,0.0000,18.1,2.24,0.34,"[tp 0.80953]",00:04:34:06,,,,,,,,,,,,
,07/30/2025 16:21,07/30/2025 19:25,USDCHF,Sell,0.010,0.00000,0.00000,0.81150,0.81113,0.0000,0.0000,3.7,0.46,0.07,"",00:03:04:10,,,,,,,,,,,,
,07/30/2025 16:30,07/30/2025 17:24,XAUUSD,Buy,0.010,0.00000,0.00000,3305.33000,3304.13000,0.0000,0.0000,-120.0,-1.20,-0.18,"Hoko GOLD",00:00:54:18,,,,,,,,,,,,
,07/30/2025 16:28,07/30/2025 16:50,XAUUSD,Sell,0.010,0.00000,0.00000,3306.44000,3303.50000,0.0000,0.0000,294.0,2.94,0.45,"Hoko GOLD",00:00:22:53,,,,,,,,,,,,
,07/30/2025 15:30,07/30/2025 16:06,XAUUSD,Sell,0.010,0.00000,0.00000,3328.52000,3315.91000,0.0000,0.0000,1261.0,12.61,1.97,"Hoko GOLD",00:00:36:05,,,,,,,,,,,,
,07/30/2025 11:15,07/30/2025 11:50,XAUUSD,Sell,0.010,0.00000,0.00000,3331.01000,3332.60000,0.0000,0.0000,-159.0,-1.59,-0.25,"Hoko GOLD",00:00:35:13,,,,,,,,,,,,
,07/29/2025 15:45,07/29/2025 16:19,XAUUSD,Sell,0.010,0.00000,0.00000,3321.60000,3323.38000,0.0000,0.0000,-178.0,-1.78,-0.28,"Hoko GOLD",00:00:34:02,,,,,,,,,,,,
,07/29/2025 10:45,07/29/2025 11:39,XAUUSD,Buy,0.010,0.00000,0.00000,3317.11000,3325.14000,0.0000,0.0000,803.0,8.03,1.26,"Hoko GOLD",00:00:54:04,,,,,,,,,,,,
,07/21/2025 21:48,07/28/2025 17:11,USDCHF,Buy,0.010,0.00000,0.00000,0.79831,0.80171,0.0000,0.5600,34.0,4.80,0.76,"",06:19:22:31,9.8,16h 0m,65.0,1.54,42.3,5.076,-65.0,-7.8,39.4,92.3,-8.30,-1.00
,07/21/2025 21:48,07/28/2025 17:05,USDCHF,Buy,0.010,0.00000,0.00000,0.79831,0.80233,0.0000,0.5600,40.2,5.57,0.89,"",06:19:17:05,9.8,16h 0m,65.0,1.54,42.3,5.076,-65.0,-7.8,39.4,98.0,-2.10,-0.25
,07/28/2025 16:53,07/28/2025 17:00,XAUUSD,Sell,0.010,0.00000,0.00000,3311.85000,3304.69000,0.0000,0.0000,716.0,7.16,1.16,"Hoko GOLD",00:00:07:05,,,,,,,,,,,,
,07/21/2025 20:18,07/28/2025 15:58,USDCHF,Buy,0.010,0.00000,0.00000,0.79813,0.80072,0.0000,0.5600,25.9,3.79,0.62,"",06:19:40:19,12.2,19h 58m,65.0,1.43,44.1,5.292,-63.2,-7.584,41.1,83.0,-18.20,-2.18
,07/28/2025 11:45,07/28/2025 14:15,XAUUSD,Sell,0.010,0.00000,0.00000,3333.88000,3336.38000,0.0000,0.0000,-250.0,-2.50,-0.40,"Hoko GOLD",00:02:30:00,,,,,,,,,,,,
,07/24/2025 12:13,07/24/2025 13:00,XAUUSD,Sell,0.010,0.00000,0.00000,3366.61000,3363.83000,0.0000,0.0000,278.0,2.78,0.45,"Hoko GOLD",00:00:46:01,,,,,,,,,,,,
,07/23/2025 16:34,07/23/2025 17:00,XAUUSD,Sell,0.010,0.00000,0.00000,3405.63000,3415.06000,0.0000,0.0000,-943.0,-9.43,-1.51,"Hoko GOLD",00:00:26:21,,,,,,,,,,,,
,07/23/2025 12:30,07/23/2025 14:26,XAUUSD,Sell,0.010,0.00000,0.00000,3431.77000,3424.25000,0.0000,0.0000,752.0,7.52,1.22,"Hoko GOLD",00:01:56:32,,,,,,,,,,,,
,07/23/2025 10:45,07/23/2025 11:02,XAUUSD,Sell,0.010,0.00000,0.00000,3423.21000,3422.55000,0.0000,0.0000,66.0,0.66,0.11,"Hoko GOLD",00:00:17:08,,,,,,,,,,,,
,07/22/2025 17:00,07/22/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3407.61000,3427.25000,0.0000,0.0000,-1964.0,-19.64,-3.09,"Hoko GOLD",00:00:54:34,,,,,,,,,,,,
,07/22/2025 16:27,07/22/2025 17:00,XAUUSD,Buy,0.010,0.00000,0.00000,3415.32000,3406.31000,0.0000,0.0000,-901.0,-9.01,-1.40,"Hoko GOLD",00:00:33:05,,,,,,,,,,,,
,07/18/2025 16:21,07/21/2025 19:20,USDCHF,Sell,0.010,0.00000,0.00000,0.79953,0.79772,0.0000,-0.1700,18.1,2.10,0.33,"",03:02:59:15,21.1,15h 49m,22.1,1.00,22.1,2.873,-22.1,-2.873,50.0,91.0,-4.00,-0.52
,07/18/2025 16:20,07/21/2025 19:20,USDCHF,Sell,0.010,0.00000,0.00000,0.79953,0.79772,0.0000,-0.1700,18.1,2.10,0.33,"",03:02:59:27,21.1,15h 49m,22.1,1.00,22.1,2.873,-22.1,-2.873,50.0,91.0,-4.00,-0.52
,07/21/2025 15:26,07/21/2025 16:00,XAUUSD,Buy,0.010,0.00000,0.00000,3383.08000,3385.44000,0.0000,0.0000,236.0,2.36,0.37,"Hoko GOLD",00:00:33:58,,,,,,,,,,,,
,07/18/2025 15:38,07/18/2025 16:30,XAUUSD,Sell,0.010,0.00000,0.00000,3357.68000,3358.45000,0.0000,0.0000,-77.0,-0.77,-0.12,"Hoko GOLD",00:00:51:23,,,,,,,,,,,,
,07/18/2025 13:03,07/18/2025 14:00,XAUUSD,Sell,0.010,0.00000,0.00000,3350.17000,3351.50000,0.0000,0.0000,-133.0,-1.33,-0.21,"Hoko GOLD",00:00:56:57,,,,,,,,,,,,
,07/18/2025 11:18,07/18/2025 12:00,XAUUSD,Sell,0.010,0.00000,0.00000,3346.51000,3347.69000,0.0000,0.0000,-118.0,-1.18,-0.18,"Hoko GOLD",00:00:41:50,,,,,,,,,,,,
,07/18/2025 10:00,07/18/2025 10:15,XAUUSD,Sell,0.010,0.00000,0.00000,3342.04000,3344.04000,0.0000,0.0000,-200.0,-2.00,-0.31,"Hoko GOLD",00:00:14:59,,,,,,,,,,,,
,07/17/2025 15:51,07/17/2025 16:20,XAUUSD,Sell,0.010,0.00000,0.00000,3310.38000,3319.27000,0.0000,0.0000,-889.0,-8.89,-1.36,"Hoko GOLD",00:00:28:53,,,,,,,,,,,,
,07/16/2025 18:35,07/16/2025 20:04,USDCHF,Buy,0.010,0.00000,0.00000,0.79692,0.80022,0.0000,0.0000,33.0,4.12,0.64,"",00:01:29:32,,,,,,,,,,,,
,07/16/2025 15:37,07/16/2025 18:35,USDCHF,Sell,0.010,0.00000,0.00000,0.80261,0.79679,0.0000,0.0000,58.2,7.30,1.14,"",00:02:57:58,,,,,,,,,,,,
,07/16/2025 15:36,07/16/2025 18:35,USDCHF,Sell,0.010,0.00000,0.00000,0.80267,0.79673,0.0000,0.0000,59.4,7.46,1.18,"",00:02:58:12,,,,,,,,,,,,
,07/14/2025 20:45,07/15/2025 20:36,USDCHF,Buy,0.010,0.00000,0.00000,0.79809,0.80217,0.0000,0.0800,40.8,5.17,0.82,"",00:23:51:31,50.0,11h 55m,22.2,0.54,40.8,4.896,-22.2,-2.6639999999999997,64.8,100.0,0.00,0.00
,07/14/2025 21:28,07/15/2025 18:54,EURUSD,Sell,0.010,0.00000,0.00000,1.16652,1.16140,0.0000,0.0500,51.2,5.17,0.83,"",00:21:26:03,40.0,8h 34m,24.3,0.47,51.2,5.120000000000001,-24.3,-2.43,67.8,100.0,0.00,0.00
,07/15/2025 11:30,07/15/2025 17:55,XAUUSD,Buy,0.010,0.00000,0.00000,3358.01000,3346.78000,0.0000,0.0000,-1123.0,-11.23,-1.77,"Hoko GOLD",00:06:25:01,,,,,,,,,,,,
,07/14/2025 20:44,07/15/2025 17:03,USDCHF,Buy,0.010,0.00000,0.00000,0.79809,0.80004,0.0000,0.0800,19.5,2.52,0.40,"",00:20:18:14,40.0,8h 7m,22.2,1.00,22.1,2.873,-22.2,-2.886,49.9,94.1,-2.60,-0.34
,07/14/2025 21:28,07/15/2025 16:44,GBPUSD,Sell,0.010,0.00000,0.00000,1.34280,1.34108,0.0000,0.0000,17.2,1.72,0.27,"",00:19:15:52,40.0,7h 42m,25.0,0.77,32.5,3.25,-25.0,-2.5,56.5,73.4,-15.30,-1.53
,07/14/2025 17:59,07/15/2025 16:36,USDCHF,Buy,0.010,0.00000,0.00000,0.79685,0.79811,0.0000,0.0800,12.6,1.66,0.26,"",00:22:37:08,50.0,11h 18m,22.5,0.28,34.5,4.485,-9.8,-1.2740000000000002,77.9,50.6,-21.90,-2.85
,07/15/2025 10:00,07/15/2025 11:00,XAUUSD,Buy,0.010,0.00000,0.00000,3358.53000,3363.89000,0.0000,0.0000,536.0,5.36,0.86,"Hoko GOLD",00:01:00:00,,,,,,,,,,,,
,07/03/2025 15:41,07/14/2025 20:45,USDCHF,Buy,0.010,0.00000,0.00000,0.79663,0.79790,0.0000,0.7100,12.7,2.30,0.37,"",11:05:03:13,29.9,3d 8h ,55.1,2.87,14.4,1.872,-41.3,-5.369,25.9,96.9,-1.70,-0.22
,07/14/2025 10:30,07/14/2025 12:21,XAUUSD,Sell,0.010,0.00000,0.00000,3374.60000,3368.79000,0.0000,0.0000,581.0,5.81,0.94,"Hoko GOLD",00:01:51:44,,,,,,,,,,,,
,07/14/2025 10:30,07/14/2025 11:00,XAUUSD,Sell,0.010,0.00000,0.00000,3373.96000,3372.00000,0.0000,0.0000,196.0,1.96,0.32,"Hoko GOLD",00:00:29:32,,,,,,,,,,,,
,07/11/2025 16:25,07/11/2025 17:00,XAUUSD,Sell,0.010,0.00000,0.00000,3350.40000,3352.43000,0.0000,0.0000,-203.0,-2.03,-0.33,"Hoko GOLD",00:00:34:37,,,,,,,,,,,,
,07/11/2025 15:35,07/11/2025 16:21,XAUUSD,Buy,0.010,0.00000,0.00000,3352.11000,3353.21000,0.0000,0.0000,110.0,1.10,0.18,"Hoko GOLD",00:00:46:25,,,,,,,,,,,,
,07/11/2025 14:08,07/11/2025 15:00,XAUUSD,Sell,0.010,0.00000,0.00000,3343.96000,3347.72000,0.0000,0.0000,-376.0,-3.76,-0.61,"Hoko GOLD",00:00:51:01,,,,,,,,,,,,
,07/11/2025 12:45,07/11/2025 13:30,XAUUSD,Sell,0.010,0.00000,0.00000,3335.72000,3345.99000,0.0000,0.0000,-1027.0,-10.27,-1.63,"Hoko GOLD",00:00:45:00,,,,,,,,,,,,
,07/11/2025 10:45,07/11/2025 12:17,XAUUSD,Sell,0.010,0.00000,0.00000,3338.29000,3335.65000,0.0000,0.0000,264.0,2.64,0.42,"Hoko GOLD",00:01:32:40,,,,,,,,,,,,
,07/10/2025 16:15,07/10/2025 16:37,XAUUSD,Sell,0.010,0.00000,0.00000,3327.12000,3326.82000,0.0000,0.0000,30.0,0.30,0.05,"Hoko GOLD",00:00:22:52,,,,,,,,,,,,
,07/10/2025 12:15,07/10/2025 13:30,XAUUSD,Sell,0.010,0.00000,0.00000,3328.08000,3326.51000,0.0000,0.0000,157.0,1.57,0.25,"Hoko GOLD",00:01:15:46,,,,,,,,,,,,
,07/09/2025 15:00,07/09/2025 15:21,XAUUSD,Buy,0.010,0.00000,0.00000,3285.31000,3289.21000,0.0000,0.0000,390.0,3.90,0.63,"Hoko GOLD",00:00:21:40,,,,,,,,,,,,
,07/08/2025 20:10,07/08/2025 22:25,BVSPX.,Sell,0.060,0.00000,0.00000,133972.64000,133928.64000,0.0000,0.0000,44.0,0.48,0.08,"Hoko GOLD",00:02:15:05,,,,,,,,,,,,
,07/08/2025 16:40,07/08/2025 19:59,BVSPX.,Sell,0.060,0.00000,0.00000,134082.64000,134083.64000,0.0000,0.0000,-1.0,-0.01,0.00,"Hoko GOLD",00:03:19:10,,,,,,,,,,,,
,07/08/2025 17:24,07/08/2025 17:55,XAUUSD,Sell,0.010,0.00000,0.00000,3301.54000,3295.30000,0.0000,0.0000,624.0,6.24,1.02,"Hoko GOLD",00:00:30:55,,,,,,,,,,,,
,07/04/2025 17:45,07/04/2025 22:25,BVSPX.,Buy,0.060,0.00000,0.00000,136408.64000,136692.64000,0.0000,0.0000,284.0,3.12,0.51,"Hoko GOLD",00:04:40:01,,,,,,,,,,,,
,07/04/2025 15:30,07/04/2025 17:38,BVSPX.,Buy,0.060,0.00000,0.00000,135813.64000,136462.64000,0.0000,0.0000,649.0,7.14,1.18,"Hoko GOLD",00:02:08:17,,,,,,,,,,,,
,07/04/2025 14:30,07/04/2025 15:09,XAUUSD,Sell,0.010,0.00000,0.00000,3337.26000,3336.82000,0.0000,0.0000,44.0,0.44,0.07,"Hoko GOLD",00:00:39:25,,,,,,,,,,,,
,07/04/2025 10:30,07/04/2025 11:30,XAUUSD,Buy,0.010,0.00000,0.00000,3337.58000,3342.90000,0.0000,0.0000,532.0,5.32,0.89,"Hoko GOLD",00:00:59:59,,,,,,,,,,,,
,07/03/2025 16:15,07/03/2025 16:46,XAUUSD,Buy,0.010,0.00000,0.00000,3328.03000,3335.07000,0.0000,0.0000,704.0,7.04,1.19,"Hoko GOLD",00:00:31:04,,,,,,,,,,,,
,07/03/2025 15:38,07/03/2025 16:23,XAUUSD,Sell,0.010,0.00000,0.00000,3323.24000,3332.28000,0.0000,0.0000,-904.0,-9.04,-1.51,"Hoko GOLD",00:00:45:19,,,,,,,,,,,,
,07/03/2025 16:05,07/03/2025 16:05,BVSPX.,Buy,0.060,0.00000,0.00000,134808.64000,134542.64000,0.0000,0.0000,-266.0,-2.91,-0.48,"Hoko GOLD",00:00:00:53,,,,,,,,,,,,
,07/02/2025 20:20,07/02/2025 21:31,BVSPX.,Buy,0.060,0.00000,0.00000,134593.64000,134267.64000,0.0000,0.0000,-326.0,-3.58,-0.59,"Hoko GOLD",00:01:11:00,,,,,,,,,,,,
,07/02/2025 10:00,07/02/2025 10:15,XAUUSD,Buy,0.010,0.00000,0.00000,3333.28000,3331.86000,0.0000,0.0000,-142.0,-1.42,-0.23,"Hoko GOLD",00:00:15:00,,,,,,,,,,,,
,07/01/2025 15:30,07/01/2025 15:34,BVSPX.,Buy,0.060,0.00000,0.00000,134883.64000,134522.64000,0.0000,0.0000,-361.0,-3.96,-0.65,"Hoko GOLD",00:00:04:46,,,,,,,,,,,,
,07/01/2025 15:30,07/01/2025 15:34,BVSPX.,Buy,0.060,0.00000,0.00000,134883.64000,134567.64000,0.0000,0.0000,-316.0,-3.46,-0.56,"Hoko GOLD",00:00:04:40,,,,,,,,,,,,
,07/01/2025 14:34,07/01/2025 15:30,XAUUSD,Sell,0.010,0.00000,0.00000,3349.66000,3352.36000,0.0000,0.0000,-270.0,-2.70,-0.44,"Hoko GOLD",00:00:55:01,,,,,,,,,,,,
,07/01/2025 13:02,07/01/2025 14:00,XAUUSD,Sell,0.010,0.00000,0.00000,3344.94000,3348.85000,0.0000,0.0000,-391.0,-3.91,-0.63,"Hoko GOLD",00:00:57:04,,,,,,,,,,,,
,07/01/2025 10:38,07/01/2025 11:30,XAUUSD,Sell,0.010,0.00000,0.00000,3334.43000,3340.08000,0.0000,0.0000,-565.0,-5.65,-0.90,"Hoko GOLD",00:00:51:34,,,,,,,,,,,,
,06/30/2025 18:06,06/30/2025 18:19,BVSPX.,Buy,0.060,0.00000,0.00000,133573.64000,133352.64000,0.0000,0.0000,-221.0,-2.41,-0.38,"Hoko GOLD",00:00:13:16,,,,,,,,,,,,
,06/30/2025 16:40,06/30/2025 18:05,BVSPX.,Buy,0.060,0.00000,0.00000,132743.64000,133547.64000,0.0000,0.0000,804.0,8.77,1.41,"Hoko GOLD",00:01:25:53,,,,,,,,,,,,
,06/30/2025 17:13,06/30/2025 18:05,BVSPX.,Buy,0.060,0.00000,0.00000,133148.64000,133557.64000,0.0000,0.0000,409.0,4.46,0.72,"Hoko GOLD",00:00:52:49,,,,,,,,,,,,
,06/30/2025 16:15,06/30/2025 17:15,XAUUSD,Sell,0.010,0.00000,0.00000,3280.22000,3282.60000,0.0000,0.0000,-238.0,-2.38,-0.38,"Hoko GOLD",00:01:00:01,,,,,,,,,,,,
,06/30/2025 17:00,06/30/2025 17:12,BVSPX.,Buy,0.060,0.00000,0.00000,133328.64000,133137.64000,0.0000,0.0000,-191.0,-2.08,-0.34,"Hoko GOLD",00:00:12:12,,,,,,,,,,,,
,06/27/2025 18:54,06/27/2025 20:02,BVSPX.,Buy,0.060,0.00000,0.00000,132548.64000,132282.64000,0.0000,0.0000,-266.0,-2.90,-0.47,"Hoko GOLD",00:01:08:39,,,,,,,,,,,,
,06/27/2025 19:05,06/27/2025 20:01,BVSPX.,Buy,0.060,0.00000,0.00000,132618.64000,132322.64000,0.0000,0.0000,-296.0,-3.22,-0.51,"Hoko GOLD",00:00:56:49,,,,,,,,,,,,
,06/27/2025 16:01,06/27/2025 16:31,XAUUSD,Sell,0.010,0.00000,0.00000,3266.32000,3258.89000,0.0000,0.0000,743.0,7.43,1.20,"Hoko GOLD",00:00:29:41,,,,,,,,,,,,
,06/27/2025 14:51,06/27/2025 16:31,XAUUSD,Sell,0.010,0.00000,0.00000,3277.94000,3258.57000,0.0000,0.0000,1937.0,19.37,3.23,"Hoko GOLD",00:01:39:47,,,,,,,,,,,,
,06/27/2025 13:00,06/27/2025 14:00,XAUUSD,Sell,0.010,0.00000,0.00000,3282.81000,3286.02000,0.0000,0.0000,-321.0,-3.21,-0.53,"Hoko GOLD",00:01:00:01,,,,,,,,,,,,
,06/27/2025 10:00,06/27/2025 11:00,XAUUSD,Sell,0.010,0.00000,0.00000,3295.32000,3285.37000,0.0000,0.0000,995.0,9.95,1.68,"Hoko GOLD",00:01:00:00,,,,,,,,,,,,
,06/26/2025 19:20,06/26/2025 21:33,BVSPX.,Buy,0.060,0.00000,0.00000,132748.64000,132460.97333,0.0000,0.0000,-287.7,-3.11,-0.52,"Hoko GOLD",00:02:13:01,,,,,,,,,,,,
,06/26/2025 17:32,06/26/2025 18:26,BVSPX.,Buy,0.060,0.00000,0.00000,132333.64000,132552.64000,0.0000,0.0000,219.0,2.36,0.40,"Hoko GOLD",00:00:54:34,,,,,,,,,,,,
,06/26/2025 17:09,06/26/2025 17:24,BVSPX.,Buy,0.060,0.00000,0.00000,132363.64000,132182.64000,0.0000,0.0000,-181.0,-1.95,-0.33,"Hoko GOLD",00:00:15:16,,,,,,,,,,,,
,06/26/2025 16:30,06/26/2025 17:02,BVSPX.,Buy,0.060,0.00000,0.00000,132168.64000,131917.64000,0.0000,0.0000,-251.0,-2.71,-0.45,"Hoko GOLD",00:00:32:56,,,,,,,,,,,,
,06/26/2025 14:00,06/26/2025 15:03,XAUUSD,Sell,0.010,0.00000,0.00000,3343.24000,3335.26000,0.0000,0.0000,798.0,7.98,1.35,"Hoko GOLD",00:01:03:28,,,,,,,,,,,,
,06/26/2025 12:01,06/26/2025 13:00,XAUUSD,Sell,0.010,0.00000,0.00000,3347.46000,3340.77000,0.0000,0.0000,669.0,6.69,1.15,"Hoko GOLD",00:00:58:55,,,,,,,,,,,,
,06/26/2025 10:00,06/26/2025 12:30,XAUUSD,Sell,0.010,0.00000,0.00000,3340.02000,3340.72000,0.0000,0.0000,-70.0,-0.70,-0.12,"Hoko GOLD",00:02:29:59,,,,,,,,,,,,
,06/25/2025 10:30,06/25/2025 11:30,XAUUSD,Sell,0.010,0.00000,0.00000,3334.27000,3329.80000,0.0000,0.0000,447.0,4.47,0.77,"Hoko GOLD",00:01:00:01,,,,,,,,,,,,
,06/25/2025 11:00,06/25/2025 11:27,XAUUSD,Sell,0.010,0.00000,0.00000,3330.64000,3329.98000,0.0000,0.0000,66.0,0.66,0.11,"Hoko GOLD",00:00:27:41,,,,,,,,,,,,
,06/24/2025 16:40,06/24/2025 17:15,XAUUSD,Sell,0.010,0.00000,0.00000,3299.80000,3308.84000,0.0000,0.0000,-904.0,-9.04,-1.54,"Hoko GOLD",00:00:34:59,,,,,,,,,,,,
,06/24/2025 16:00,06/24/2025 16:30,XAUUSD,Sell,0.010,0.00000,0.00000,3314.81000,3311.19000,0.0000,0.0000,362.0,3.62,0.62,"Hoko GOLD",00:00:30:00,,,,,,,,,,,,
