Open Date,Close Date,Symbol,Action,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
02/11/2026 02:45,02/11/2026 08:07,USDJPY,Sell,154.05900,152.85600,0.0000,0.0000,120.3,369.90,3.16,"{73482459}                     ",00:05:22:25,97.3,5h 13m,20.5,0.04,120.9,371.163,-5.2,-15.964,95.9,99.5,-0.60,-1.84
02/10/2026 04:47,02/10/2026 16:33,USDJPY,Sell,155.52700,154.32600,0.0000,0.0000,120.1,350.20,3.09,"{73402728}                     ",00:11:46:16,91.0,10h 42m,51.7,0.07,121.4,354.488,-9.1,-26.572,93.0,99.0,-1.30,-3.80
02/09/2026 17:33,02/09/2026 18:02,GOLD#,Buy,5050.62000,5061.90000,0.0000,0.0000,1128.0,507.60,4.68,"{73335422}                     ",00:00:29:17,86.3,25m,425.0,0.21,1216.0,547.2,-259.0,-116.55,82.4,94.0,-88.00,-39.60
02/09/2026 03:30,02/09/2026 04:01,USDJPY,Sell,156.51600,156.71700,0.0000,0.0000,-20.1,-57.72,-0.53,"{73335132}                 [sl]",00:00:31:16,42.0,13m,44.9,0.92,23.4,67.158,-21.5,-61.705000000000005,52.1,3.1,-43.50,-124.84
02/06/2026 02:00,02/06/2026 02:04,GOLD#,Sell,4702.59000,4688.58000,0.0000,0.0000,1401.0,630.45,6.14,"{73276410}                 [tp]",00:00:04:14,100.0,4m,144.0,0.00,1545.0,695.25,0.0,0.0,100.0,90.7,-144.00,-64.80
02/05/2026 04:47,02/05/2026 04:48,GOLD#,Sell,4854.51000,4862.19000,0.0000,0.0000,-768.0,-345.60,-3.26,"{73202702}                     ",00:00:00:33,,,,,,,,,,,,
02/05/2026 03:01,02/05/2026 03:01,GOLD#,Sell,4991.56000,4996.52000,0.0000,0.0000,-496.0,-223.20,-2.06,"{73195081}                 [sl]",00:00:00:10,,,,,,,,,,,,
02/04/2026 02:15,02/04/2026 02:15,GOLD#,Buy,4993.92000,4990.97000,0.0000,0.0000,-295.0,-132.75,-1.21,"{73143162}                 [sl]",00:00:00:09,,,,,,,,,,,,
02/03/2026 11:45,02/03/2026 19:16,USDJPY,Buy,155.77400,155.57000,0.0000,0.0000,-20.4,-59.01,-0.54,"{73088872}                     ",00:07:30:06,80.1,6h 0m,51.7,0.67,31.0,89.59,-20.7,-59.823,60.0,0.6,-51.40,-148.55
02/02/2026 17:00,02/03/2026 06:30,USDJPY,Buy,155.48700,155.29800,0.0000,0.0000,-18.9,-54.77,-0.49,"{72990421}                     ",00:13:30:22,79.1,10h 41m,47.9,0.65,29.0,84.1,-18.9,-54.809999999999995,60.5,0.0,-47.90,-138.91
02/02/2026 08:38,02/02/2026 08:38,GOLD#,Sell,4406.85000,4411.02000,0.0000,0.0000,-417.0,-187.65,-1.67,"{73037003}                 [sl]",00:00:00:06,,,,,,,,,,,,
02/02/2026 07:44,02/02/2026 07:45,GOLD#,Sell,4580.78000,4564.19000,0.0000,0.0000,1659.0,746.55,7.10,"{72997394}                     ",00:00:01:20,,,,,,,,,,,,
02/02/2026 07:45,02/02/2026 07:45,GOLD#,Sell,4568.99000,4572.56000,0.0000,0.0000,-357.0,-160.65,-1.50,"{73028407}                 [sl]",00:00:00:12,,,,,,,,,,,,
02/02/2026 03:09,02/02/2026 03:09,GOLD#,Sell,4648.39000,4665.67000,0.0000,0.0000,-1728.0,-777.60,-6.79,"{72997160}                 [sl]",00:00:00:06,,,,,,,,,,,,
02/02/2026 03:09,02/02/2026 03:09,GOLD#,Sell,4675.41000,4663.21000,0.0000,0.0000,1220.0,549.00,5.03,"{72996984}                 [tp]",00:00:00:10,,,,,,,,,,,,
01/30/2026 11:44,01/30/2026 11:45,GOLD#,Sell,4988.17000,4976.01000,0.0000,0.0000,1216.0,510.72,4.91,"{72939160}                 [tp]",00:00:00:50,,,,,,,,,,,,
01/30/2026 10:33,01/30/2026 10:33,GOLD#,Sell,5100.87000,5083.23000,0.0000,0.0000,1764.0,705.60,7.28,"{72920239}                     ",00:00:00:01,,,,,,,,,,,,
01/30/2026 04:20,01/30/2026 09:55,GBPUSD,Sell,1.37425,1.37727,0.0000,0.0000,-30.2,-120.80,-1.23,"{72913778}                     ",00:05:34:33,1.2,4m,43.5,4.31,8.2,32.8,-35.3,-141.2,18.9,11.7,-38.40,-153.60
01/30/2026 07:39,01/30/2026 08:02,USDJPY,Buy,154.03000,153.83100,0.0000,0.0000,-19.9,-51.75,-0.52,"{72914958}                     ",00:00:22:50,17.4,3m,28.0,2.89,7.2,18.720000000000002,-20.8,-54.080000000000005,25.7,3.2,-27.10,-70.46
01/27/2026 19:42,01/28/2026 04:03,USDJPY,Sell,152.82100,153.02800,0.0000,0.0000,-20.7,-48.70,-0.49,"{72771800}                     ",00:08:21:27,89.9,7h 30m,92.2,0.29,71.5,168.025,-20.7,-48.645,77.5,0.0,-92.20,-216.67
01/28/2026 03:06,01/28/2026 03:10,GOLD#,Buy,5191.23000,5188.16000,0.0000,0.0000,-307.0,-122.80,-1.22,"{72794260}                 [sl]",00:00:03:59,,,,,,,,,,,,
01/27/2026 14:17,01/27/2026 22:46,GBPUSD,Buy,1.37249,1.38151,0.0000,0.0000,90.2,324.72,3.34,"{72753891}                     ",00:08:29:39,100.0,8h 29m,37.2,0.01,114.6,412.56,0.0,0.0,100.0,78.7,-24.40,-87.84
01/27/2026 22:03,01/27/2026 22:09,GOLD#,Buy,5112.00000,5126.46000,0.0000,0.0000,1446.0,520.56,5.66,"{72786592}                     ",00:00:06:29,100.0,6m,498.0,0.00,1446.0,520.56,0.0,0.0,100.0,100.0,0.00,0.00
01/27/2026 11:52,01/27/2026 11:52,USDJPY,Sell,153.31400,153.51900,0.0000,0.0000,-20.5,-48.07,-0.52,"{72761004}                     ",00:00:00:02,,,,,,,,,,,,
01/26/2026 10:34,01/26/2026 10:42,USDJPY,Sell,153.61900,153.82700,0.0000,0.0000,-20.8,-48.68,-0.52,"{72711992}                     ",00:00:08:09,25.0,2m,23.2,11.21,1.9,4.446,-21.3,-49.842,8.2,2.2,-22.70,-53.12
01/26/2026 04:10,01/26/2026 08:13,USDJPY,Sell,154.17000,154.38700,0.0000,0.0000,-21.7,-50.60,-0.54,"{72708254}                     ",00:04:02:43,70.8,2h 51m,51.9,0.72,30.2,70.366,-21.7,-50.561,58.2,0.0,-51.90,-120.93
01/23/2026 17:52,01/26/2026 00:02,GBPUSD,Buy,1.35661,1.36633,0.0000,0.0000,97.2,349.92,3.89,"{72668237}                     ",02:06:09:46,99.3,2d 5h ,26.3,0.05,97.2,349.92,-5.0,-18.0,95.1,100.0,0.00,0.00
01/22/2026 18:18,01/23/2026 18:35,GBPUSD,Buy,1.34931,1.35833,0.0000,0.0000,90.2,297.66,3.42,"{72630811}                     ",01:00:16:37,77.1,18h 43m,24.3,0.10,90.2,297.65999999999997,-9.1,-30.029999999999998,90.8,100.0,0.00,0.00
01/22/2026 18:15,01/23/2026 18:33,GBPUSD,Buy,1.34899,1.35798,0.0000,0.0000,89.9,296.67,3.53,"{72630810}                     ",01:00:18:01,89.7,21h 47m,24.3,0.07,89.9,296.67,-5.9,-19.47,93.8,100.0,0.00,0.00
01/23/2026 09:44,01/23/2026 09:44,USDJPY,Sell,157.43000,157.64300,0.0000,0.0000,-21.3,-48.64,-0.58,"{72680810}                 [sl]",00:00:00:05,,,,,,,,,,,,
01/23/2026 09:44,01/23/2026 09:44,USDJPY,Sell,157.49500,157.69000,0.0000,0.0000,-19.5,-44.52,-0.52,"{72680808}                 [sl]",00:00:00:09,,,,,,,,,,,,
01/23/2026 08:48,01/23/2026 09:43,USDJPY,Buy,158.88200,158.65100,0.0000,0.0000,-23.1,-52.42,-0.61,"{72669924}                     ",00:00:55:19,80.0,44m,102.8,2.10,33.2,75.364,-69.6,-157.992,32.3,45.2,-56.30,-127.80
01/22/2026 19:22,01/22/2026 19:25,GOLD#,Buy,4888.34000,4886.12000,0.0000,0.0000,-222.0,-79.92,-0.93,"{72662141}                     ",00:00:02:45,,,,,,,,,,,,
01/22/2026 09:09,01/22/2026 11:22,USDJPY,Buy,158.86300,158.66200,0.0000,0.0000,-20.1,-41.81,-0.48,"{72633322}                     ",00:02:13:02,3.8,5m,22.6,8.05,2.5,5.2,-20.1,-41.80800000000001,11.1,0.0,-22.60,-47.01
01/21/2026 02:33,01/21/2026 03:06,GOLD#,Buy,4782.00000,4796.10000,0.0000,0.0000,1410.0,465.30,5.68,"{72575475}                 [tp]",00:00:33:30,91.0,30m,326.0,0.09,1488.0,491.04,-139.0,-45.870000000000005,91.5,95.2,-78.00,-25.74
01/16/2026 17:29,01/16/2026 17:31,GOLD#,Sell,4569.91000,4553.86000,0.0000,0.0000,1605.0,481.50,6.24,"{72503577}                 [tp]",00:00:02:38,,,,,,,,,,,,
01/16/2026 17:27,01/16/2026 17:27,GOLD#,Sell,4581.29000,4583.07000,0.0000,0.0000,-178.0,-53.40,-0.69,"{72497331}                     ",00:00:00:11,,,,,,,,,,,,
01/16/2026 04:40,01/16/2026 04:52,USDJPY,Sell,158.09200,158.30300,0.0000,0.0000,-21.1,-39.99,-0.51,"{72482578}                     ",00:00:12:08,0.0,0s,21.1,21.14,0.0,0.0,-21.1,-40.09,0.0,0.0,-21.10,-40.09
01/15/2026 03:24,01/15/2026 03:26,GOLD#,Sell,4599.43000,4601.77000,0.0000,0.0000,-234.0,-70.20,-0.89,"{72454559}                 [sl]",00:00:02:22,,,,,,,,,,,,
01/14/2026 07:01,01/14/2026 07:19,GOLD#,Buy,4634.61000,4631.98000,0.0000,0.0000,-263.0,-78.90,-0.99,"{72424470}                 [sl]",00:00:17:08,50.0,8m,643.0,0.69,380.0,114.0,-263.0,-78.89999999999999,59.1,0.0,-643.00,-192.90
01/12/2026 10:01,01/13/2026 23:59,GBPUSD,Buy,1.34495,1.34192,0.0000,0.0000,-30.3,-90.90,-1.13,"{72353252}                     ",01:13:58:52,81.1,1d 6h ,65.2,0.87,34.9,104.69999999999999,-30.3,-90.9,53.5,0.0,-65.20,-195.60
01/13/2026 16:47,01/13/2026 16:52,GOLD#,Buy,4630.31000,4627.90000,0.0000,0.0000,-241.0,-72.30,-0.89,"{72406986}                 [sl]",00:00:05:06,60.0,3m,688.0,1.10,328.0,98.39999999999999,-360.0,-108.0,47.7,17.3,-569.00,-170.70
01/09/2026 06:03,01/13/2026 03:55,USDJPY,Buy,157.27900,158.48100,0.0000,0.0000,120.2,227.54,2.88,"{72325859}                     ",03:21:51:48,99.3,3d 21h ,64.3,0.06,120.5,227.74499999999998,-6.7,-12.663,94.7,99.8,-0.30,-0.57
01/13/2026 03:31,01/13/2026 03:36,GOLD#,Sell,4577.49000,4580.08000,0.0000,0.0000,-259.0,-77.70,-0.97,"{72388130}                 [sl]",00:00:04:20,40.0,1m,447.0,7.13,55.0,16.5,-392.0,-117.6,12.3,29.8,-314.00,-94.20
01/12/2026 02:21,01/12/2026 05:52,USDJPY,Sell,157.89700,158.10000,0.0000,0.0000,-20.3,-38.52,-0.48,"{72354760}                 [sl]",00:03:31:20,66.4,2h 20m,56.5,0.56,36.2,68.78,-20.3,-38.57,64.1,0.0,-56.50,-107.35
01/12/2026 02:32,01/12/2026 04:54,USDJPY,Sell,157.77800,157.98500,0.0000,0.0000,-20.7,-39.31,-0.49,"{72354759}                 [sl]",00:02:22:31,71.9,1h 42m,45.0,0.85,24.3,46.17,-20.7,-39.33,54.0,0.0,-45.00,-85.50
01/09/2026 16:12,01/12/2026 02:39,USDJPY,Buy,157.88100,157.67600,0.0000,0.0000,-20.5,-39.00,-0.48,"{72326847}                     ",02:10:26:22,97.2,2d 8h ,51.9,0.65,31.4,59.66,-20.5,-38.949999999999996,60.5,0.0,-51.90,-98.61
01/12/2026 02:07,01/12/2026 02:26,GOLD#,Buy,4550.12000,4565.39000,0.0000,0.0000,1527.0,458.10,6.00,"{72354815}                 [tp]",00:00:19:04,84.3,16m,564.0,0.09,1527.0,458.09999999999997,-134.0,-40.199999999999996,91.9,100.0,0.00,0.00
01/12/2026 02:04,01/12/2026 02:17,GOLD#,Buy,4545.40000,4560.61000,0.0000,0.0000,1521.0,456.30,6.36,"{72354763}                 [tp]",00:00:13:13,100.0,13m,104.0,0.00,1521.0,456.3,0.0,0.0,100.0,100.0,0.00,0.00
01/09/2026 17:09,01/09/2026 17:10,GOLD#,Buy,4500.37000,4498.22000,0.0000,0.0000,-215.0,-64.50,-0.89,"{72341639}                 [sl]",00:00:00:28,,,,,,,,,,,,
01/09/2026 15:32,01/09/2026 15:32,GOLD#,Buy,4483.76000,4481.69000,0.0000,0.0000,-207.0,-62.10,-0.85,"{72325864}                     ",00:00:00:20,,,,,,,,,,,,
01/09/2026 15:30,01/09/2026 15:30,USDJPY,Buy,157.80400,157.55900,0.0000,0.0000,-24.5,-46.65,-0.63,"{72326274}                     ",00:00:00:40,,,,,,,,,,,,
01/08/2026 07:16,01/08/2026 07:16,GOLD#,Sell,4423.51000,4425.87000,0.0000,0.0000,-236.0,-70.80,-0.95,"{72301681}                 [sl]",00:00:00:23,,,,,,,,,,,,
01/05/2026 19:02,01/06/2026 17:25,GBPUSD,Buy,1.35294,1.34990,0.0000,0.0000,-30.4,-76.00,-1.01,"{72080438}                     ",00:22:23:22,79.2,17h 43m,68.1,0.81,37.7,94.25,-30.4,-76.0,55.4,0.0,-68.10,-170.25
01/05/2026 19:07,01/06/2026 17:20,GBPUSD,Buy,1.35330,1.35023,0.0000,0.0000,-30.7,-76.75,-1.01,"{72080439}                     ",00:22:13:05,71.2,15h 49m,66.2,0.94,34.1,85.25,-32.1,-80.25,51.5,2.1,-64.80,-162.00
01/05/2026 19:19,01/06/2026 17:20,GBPUSD,Buy,1.35349,1.35049,0.0000,0.0000,-30.0,-75.00,-0.98,"{72080440}                     ",00:22:00:56,65.7,14h 27m,66.2,1.06,32.2,80.5,-34.0,-85.0,48.6,6.0,-62.20,-155.50
01/06/2026 04:13,01/06/2026 04:15,GOLD#,Buy,4460.36000,4457.95000,0.0000,0.0000,-241.0,-72.30,-0.94,"{72240601}                 [sl]",00:00:02:10,,,,,,,,,,,,
12/31/2025 15:30,01/05/2026 14:33,USDJPY,Buy,156.72200,156.51600,0.0000,0.0000,-20.6,-32.90,-0.42,"{72024900}                     ",04:23:03:13,90.7,4d 11h ,77.4,0.37,56.7,90.72000000000001,-20.7,-33.12,73.3,0.1,-77.30,-123.68
01/05/2026 03:02,01/05/2026 03:05,GOLD#,Buy,4405.43000,4419.27000,0.0000,0.0000,1384.0,346.00,4.67,"{72088127}                 [tp]",00:00:02:52,,,,,,,,,,,,
01/05/2026 03:02,01/05/2026 03:05,GOLD#,Buy,4402.42000,4417.59000,0.0000,0.0000,1517.0,379.25,5.40,"{72088079}                 [tp]",00:00:02:53,,,,,,,,,,,,
12/22/2025 15:44,12/31/2025 17:09,GBPUSD,Buy,1.34449,1.34148,0.0000,0.0000,-30.1,-75.25,-1.06,"{71839492}                     ",09:01:24:45,98.2,8d 21h ,117.2,0.35,87.1,217.75,-30.1,-75.25,74.3,0.0,-117.20,-293.00
12/22/2025 16:35,12/31/2025 17:02,GBPUSD,Buy,1.34544,1.34239,0.0000,0.0000,-30.5,-76.25,-1.06,"{71839493}                     ",09:00:26:28,96.9,8d 17h ,110.2,0.42,77.6,194.0,-32.6,-81.5,70.4,1.9,-108.10,-270.25
12/22/2025 19:00,12/31/2025 10:35,GBPUSD,Buy,1.34703,1.34401,0.0000,0.0000,-30.2,-75.50,-1.04,"{71839494}                     ",08:15:34:47,89.4,7d 17h ,91.9,0.49,61.7,154.25,-30.2,-75.5,67.1,0.0,-91.90,-229.75
12/31/2025 07:50,12/31/2025 07:51,GOLD#,Sell,4302.26000,4305.77000,0.0000,0.0000,-351.0,-87.75,-1.20,"{72033681}                 [sl]",00:00:00:30,,,,,,,,,,,,
12/31/2025 07:40,12/31/2025 07:48,GOLD#,Sell,4328.89000,4309.43000,0.0000,0.0000,1946.0,486.50,7.10,"{72025146}                 [tp]",00:00:07:57,100.0,7m,227.0,0.00,1946.0,486.5,0.0,0.0,100.0,100.0,0.00,0.00
12/29/2025 17:22,12/29/2025 17:22,GOLD#,Sell,4309.04000,4310.60000,0.0000,0.0000,-156.0,-39.00,-0.57,"{71990373}                 [sl]",00:00:00:10,,,,,,,,,,,,
12/29/2025 15:42,12/29/2025 15:50,GOLD#,Sell,4430.77000,4414.89000,0.0000,0.0000,1588.0,397.00,6.11,"{71977386}                 [tp]",00:00:08:14,,,,,,,,,,,,
12/29/2025 09:03,12/29/2025 09:03,GOLD#,Sell,4445.83000,4450.40000,0.0000,0.0000,-457.0,-114.25,-1.73,"{71968503}                 [sl]",00:00:00:02,,,,,,,,,,,,
12/24/2025 03:43,12/24/2025 05:25,USDJPY,Sell,155.65700,155.86000,0.0000,0.0000,-20.3,-32.56,-0.49,"{71903757}                     ",00:01:42:05,28.6,29m,26.3,3.87,5.4,8.64,-20.9,-33.44,20.5,2.3,-25.70,-41.12
12/24/2025 02:03,12/24/2025 02:14,GOLD#,Buy,4510.35000,4508.13000,0.0000,0.0000,-222.0,-55.50,-0.83,"{71903763}                 [sl]",00:00:10:40,45.5,4m,432.0,1.27,190.0,47.5,-242.0,-60.5,44.0,4.6,-412.00,-103.00
12/22/2025 15:10,12/23/2025 06:14,USDJPY,Sell,157.13400,155.99100,0.0000,0.0000,114.3,183.18,2.81,"{71840534}                     ",00:15:04:56,,,,,,,,,,,,
12/19/2025 10:56,12/22/2025 19:39,USDJPY,Buy,156.94400,156.73600,0.0000,0.0000,-20.8,-33.18,-0.51,"{71817205}                     ",03:08:42:20,98.5,3d 7h ,100.3,0.26,79.5,127.2,-20.8,-33.28,79.3,0.0,-100.30,-160.48
12/22/2025 15:10,12/22/2025 15:10,USDJPY,Sell,156.94800,157.16100,0.0000,0.0000,-21.3,-33.88,-0.51,"{71840530}                 [sl]",00:00:00:17,,,,,,,,,,,,
12/22/2025 03:38,12/22/2025 05:04,GOLD#,Buy,4374.53000,4389.54000,0.0000,0.0000,1501.0,375.25,6.05,"{71841703}                 [tp]",00:01:25:50,100.0,1h 25m,385.0,0.00,1501.0,375.25,0.0,0.0,100.0,100.0,0.00,0.00
12/22/2025 03:40,12/22/2025 03:41,GOLD#,Buy,4381.43000,4379.34000,0.0000,0.0000,-209.0,-52.25,-0.83,"{71842939}                 [sl]",00:00:01:07,,,,,,,,,,,,
12/19/2025 11:57,12/19/2025 16:13,USDJPY,Buy,157.17100,156.94000,0.0000,0.0000,-23.1,-36.80,-0.58,"{71819764}                     ",00:04:16:11,98.9,4h 13m,45.8,1.02,22.7,36.093,-23.1,-36.729000000000006,49.6,0.0,-45.80,-72.82
12/19/2025 05:21,12/19/2025 06:01,USDJPY,Buy,155.99300,155.75900,0.0000,0.0000,-23.4,-37.56,-0.59,"{71813704}                 [sl]",00:00:39:42,72.5,28m,35.8,2.11,11.5,18.515,-24.3,-39.123000000000005,32.1,2.5,-34.90,-56.19
12/19/2025 05:22,12/19/2025 05:53,USDJPY,Buy,156.11300,155.91300,0.0000,0.0000,-20.0,-32.07,-0.50,"{71813705}                 [sl]",00:00:31:34,0.0,0s,20.6,20.62,0.0,0.0,-20.6,-32.96,0.0,2.9,-20.00,-32.00
12/18/2025 18:11,12/18/2025 18:15,GOLD#,Buy,4353.93000,4368.83000,0.0000,0.0000,1490.0,327.80,5.43,"{71792841}                 [tp]",00:00:04:30,100.0,4m,352.0,0.00,1490.0,327.8,0.0,0.0,100.0,100.0,0.00,0.00
12/18/2025 18:10,12/18/2025 18:13,GOLD#,Buy,4350.91000,4365.20000,0.0000,0.0000,1429.0,314.38,5.49,"{71771122}                     ",00:00:03:15,,,,,,,,,,,,
12/18/2025 18:10,12/18/2025 18:13,GOLD#,Buy,4348.74000,4363.74000,0.0000,0.0000,1500.0,330.00,6.12,"{71770952}                     ",00:00:03:04,,,,,,,,,,,,
12/17/2025 09:00,12/17/2025 17:12,GBPUSD,Sell,1.33424,1.33739,0.0000,0.0000,-31.5,-69.30,-1.27,"{71739096}                     ",00:08:11:55,70.0,5h 44m,61.3,1.06,29.8,65.56,-31.5,-69.30000000000001,48.6,0.0,-61.30,-134.86
12/17/2025 07:22,12/17/2025 07:28,GOLD#,Buy,4335.08000,4332.82000,0.0000,0.0000,-226.0,-49.72,-0.90,"{71741639}                 [sl]",00:00:06:14,33.4,2m,403.0,2.33,121.0,26.62,-282.0,-62.04,30.0,13.9,-347.00,-76.34
12/16/2025 14:59,12/16/2025 17:21,GBPUSD,Buy,1.34366,1.34065,0.0000,0.0000,-30.1,-66.22,-1.19,"{71707581}                     ",00:02:21:43,17.7,25m,47.4,1.74,17.3,38.06,-30.1,-66.22000000000001,36.5,0.0,-47.40,-104.28
12/10/2025 21:07,12/16/2025 15:30,GBPUSD,Buy,1.33546,1.34456,0.0000,0.0000,91.0,182.00,3.37,"{71593876}                     ",05:18:23:01,99.1,5d 17h ,89.2,0.27,91.0,182.0,-24.2,-48.4,79.0,100.0,0.00,0.00
12/16/2025 05:11,12/16/2025 05:13,GOLD#,Sell,4285.09000,4287.49000,0.0000,0.0000,-240.0,-52.80,-0.97,"{71711505}                 [sl]",00:00:01:43,,,,,,,,,,,,
12/15/2025 08:36,12/15/2025 08:47,USDJPY,Sell,154.95100,155.15200,0.0000,0.0000,-20.1,-28.50,-0.52,"{71683910}                     ",00:00:11:26,0.0,0s,20.1,20.12,0.0,0.0,-20.1,-28.542,0.0,0.0,-20.10,-28.54
12/10/2025 22:09,12/12/2025 17:54,GBPUSD,Buy,1.33834,1.33533,0.0000,0.0000,-30.1,-60.20,-1.09,"{71593877}                     ",01:19:44:55,54.1,23h 40m,80.9,0.59,50.8,101.6,-30.1,-60.2,62.8,0.0,-80.90,-161.80
12/12/2025 09:07,12/12/2025 10:40,GOLD#,Buy,4285.99000,4300.85000,0.0000,0.0000,1486.0,297.20,5.67,"{71647789}                     ",00:01:33:28,80.7,1h 15m,426.0,0.08,1486.0,297.2,-125.0,-25.0,92.2,100.0,0.00,0.00
12/11/2025 18:47,12/11/2025 19:08,GOLD#,Buy,4264.55000,4280.08000,0.0000,0.0000,1553.0,310.60,6.30,"{71640687}                     ",00:00:21:09,100.0,21m,581.0,0.00,1553.0,310.6,0.0,0.0,100.0,100.0,0.00,0.00
12/11/2025 17:50,12/11/2025 17:54,GOLD#,Buy,4259.18000,4256.90000,0.0000,0.0000,-228.0,-45.60,-0.92,"{71640101}                 [sl]",00:00:03:46,,,,,,,,,,,,
12/11/2025 02:12,12/11/2025 02:55,GOLD#,Buy,4240.02000,4236.55000,0.0000,0.0000,-347.0,-69.40,-1.38,"{71617413}                 [sl]",00:00:43:15,79.6,34m,800.0,0.77,453.0,90.60000000000001,-347.0,-69.4,56.6,0.0,-800.00,-160.00
12/10/2025 22:04,12/10/2025 22:16,GOLD#,Buy,4223.91000,4236.22000,0.0000,0.0000,1231.0,246.20,5.13,"{71594917}                     ",00:00:12:17,91.7,11m,177.0,0.13,1384.0,276.8,-177.0,-35.4,88.7,90.2,-153.00,-30.60
12/09/2025 09:16,12/10/2025 22:09,USDJPY,Buy,156.17100,155.95900,0.0000,0.0000,-21.2,-27.19,-0.56,"{71566117}                     ",01:12:52:45,91.2,1d 9h ,108.1,0.40,77.3,98.944,-30.8,-39.424,71.5,8.9,-98.50,-126.08
12/09/2025 17:05,12/10/2025 16:10,USDJPY,Buy,156.72300,156.52100,0.0000,0.0000,-20.2,-25.81,-0.53,"{71566508}                     ",00:23:05:01,57.5,13h 16m,42.3,0.91,22.1,28.288000000000004,-20.2,-25.855999999999998,52.2,0.0,-42.30,-54.14
12/09/2025 08:09,12/09/2025 08:29,GOLD#,Sell,4175.53000,4178.25000,0.0000,0.0000,-272.0,-54.40,-1.11,"{71570679}                     ",00:00:19:46,30.0,5m,716.0,0.67,429.0,85.80000000000001,-287.0,-57.400000000000006,59.9,2.1,-701.00,-140.20
12/09/2025 08:09,12/09/2025 08:15,GOLD#,Sell,4174.90000,4176.95000,0.0000,0.0000,-205.0,-41.00,-0.83,"{71571263}                     ",00:00:05:57,50.0,2m,571.0,0.56,366.0,73.2,-205.0,-41.0,64.1,0.0,-571.00,-114.20
12/08/2025 17:00,12/08/2025 17:01,GOLD#,Sell,4191.81000,4194.15000,0.0000,0.0000,-234.0,-46.80,-0.94,"{71541611}                     ",00:00:00:20,,,,,,,,,,,,
12/05/2025 16:47,12/05/2025 16:47,GOLD#,Buy,4241.30000,4239.46000,0.0000,0.0000,-184.0,-36.80,-0.73,"{71525537}                     ",00:00:00:01,,,,,,,,,,,,
12/05/2025 07:28,12/05/2025 11:18,GOLD#,Buy,4219.29000,4217.26000,0.0000,0.0000,-203.0,-40.60,-0.80,"{71517423}                     ",00:03:49:35,94.4,3h 36m,1278.0,0.19,1075.0,215.0,-203.0,-40.6,84.1,0.0,-1278.00,-255.60
12/05/2025 08:37,12/05/2025 10:05,USDJPY,Sell,154.51400,154.71800,0.0000,0.0000,-20.4,-26.37,-0.52,"{71513524}                     ",00:01:27:38,28.5,24m,35.8,1.32,15.4,19.866,-20.4,-26.316,43.0,0.0,-35.80,-46.18
12/03/2025 11:33,12/04/2025 16:20,GBPUSD,Buy,1.32738,1.33643,0.0000,0.0000,90.5,181.00,3.68,"{71458988}                     ",01:04:47:30,100.0,1d 4h ,26.1,0.01,90.5,181.0,0.0,0.0,100.0,100.0,0.00,0.00
12/04/2025 13:05,12/04/2025 15:30,USDJPY,Sell,154.66800,155.01200,0.0000,0.0000,-34.4,-44.38,-0.89,"{71486672}                     ",00:02:24:42,68.8,1h 39m,48.5,2.44,14.1,18.189,-34.4,-44.376,29.1,0.0,-48.50,-62.57
12/03/2025 15:52,12/03/2025 16:05,GOLD#,Buy,4230.86000,4228.61000,0.0000,0.0000,-225.0,-45.00,-0.90,"{71461802}                     ",00:00:13:04,84.7,11m,1110.0,0.25,885.0,177.0,-225.0,-45.0,79.7,0.0,-1110.00,-222.00
12/01/2025 03:54,12/01/2025 04:22,GOLD#,Buy,4245.37000,4242.90000,0.0000,0.0000,-247.0,-49.40,-0.98,"{71393393}                     ",00:00:27:14,89.3,24m,1267.0,0.24,1020.0,204.0,-247.0,-49.400000000000006,80.5,0.0,-1267.00,-253.40
12/01/2025 02:28,12/01/2025 02:28,GOLD#,Buy,4231.59000,4228.38000,0.0000,0.0000,-321.0,-64.20,-1.25,"{71390908}                 [sl]",00:00:00:19,,,,,,,,,,,,
11/28/2025 02:33,11/28/2025 03:02,GOLD#,Buy,4173.35000,4188.38000,0.0000,0.0000,1503.0,300.60,6.24,"{71365803}                 [tp]",00:00:28:46,100.0,28m,460.0,0.00,1516.0,303.2,0.0,0.0,100.0,99.1,-13.00,-2.60
11/26/2025 04:25,11/26/2025 06:28,GOLD#,Buy,4159.32000,4157.10000,0.0000,0.0000,-222.0,-44.40,-0.91,"{71322813}                     ",00:02:02:43,91.9,1h 52m,1167.0,0.23,945.0,189.0,-222.0,-44.400000000000006,81.0,0.0,-1167.00,-233.40
11/26/2025 03:53,11/26/2025 04:04,USDJPY,Sell,155.80700,156.01600,0.0000,0.0000,-20.9,-26.79,-0.55,"{71321172}                     ",00:00:10:44,0.0,0s,20.9,20.92,0.0,0.0,-20.9,-26.752,0.0,0.0,-20.90,-26.75
